hollega01,Gary,Holle,Gary Charles,USA,NY,Albany,1954,8,11,210,78,14.8748
hollida01,Dave,Hollins,David Michael,USA,NY,Buffalo,1966,5,25,195,73,14.9593
hollida02,Damon,Hollins,Damon Jamall,USA,CA,Fairfield,1974,6,12,180,71,15.2254
hollije01,Jessie,Hollins,Jessie Edward,USA,TX,Conroe,1970,1,27,190,75,15.2263
hollima01,Matt,Holliday,Matthew Thomas,USA,OK,Stillwater,1980,1,15,250,76,14.2535
hollimi01,Michael,Hollimon,Michael Travis,USA,TX,Dallas,1982,6,14,195,73,15.0038
hollmst01,Stan,Hollmig,Stanley Ernest,USA,TX,Fredericksburg,1926,1,2,190,74,14.695
hollyje01,Jeff,Holly,Jeffrey Owen,USA,CA,San Pedro,1953,3,1,210,77,14.8023
holmabr01,Brian,Holman,Brian Scott,USA,CO,Denver,1965,1,25,185,76,15.423
holmabr02,Brad,Holman,Bradley Thomas,USA,MO,Kansas City,1968,2,9,205,77,14.9925
holmaga01,Gary,Holman,Gary Richard,USA,CA,Long Beach,1944,1,25,200,73,14.6572
holmasc01,Scott,Holman,Randy Scott,USA,CA,Santa Paula,1958,9,18,190,73,15.0385
holmash01,Shawn,Holman,Shawn Leroy,USA,PA,Sewickley,1964,11,10,185,74,15.2767
holmbda01,David,Holmberg,David A.,USA,TX,Houston,1991,7,19,225,75,14.5894
holmeda01,Darren,Holmes,Darren Lee,USA,NC,Asheville,1966,4,25,199,72,14.8044
holmst01,Steve,Holm,Stephen Robert,USA,CA,Sacramento,1979,10,21,205,72,14.7406
holtbr01,Brock,Holt,Brock Wyatt,USA,TX,Fort Worth,1988,6,11,185,68,14.934
holtch01,Chris,Holt,Christopher Michael,USA,TX,Dallas,1971,9,18,205,76,14.9426
holtgve01,Vern,Holtgrave,Lavern George,USA,IL,Aviston,1942,10,18,183,73,15.0845
holtji01,Jim,Holt,James William,USA,NC,Graham,1944,5,27,180,72,15.1131
holtobr01,Brian,Holton,Brian John,USA,PA,McKeesport,1959,11,29,190,74,15.1177
holtro01,Roger,Holt,Roger Boyd,USA,FL,Daytona Beach,1956,4,8,165,71,15.6578
holtty01,Tyler,Holt,Tyler Andrew,USA,IN,Marion,1989,3,10,190,70,14.9445
holtzke01,Ken,Holtzman,Kenneth Dale,USA,MO,St. Louis,1945,11,3,175,74,15.4822
holtzmi01,Mike,Holtz,Michael James,USA,VA,Arlington,1972,10,10,172,69,15.3033
holzema01,Mark,Holzemer,Mark Harold,USA,CO,Littleton,1969,8,20,165,72,15.7636
honeyri01,Rick,Honeycutt,Frederick Wayne,USA,TN,Chattanooga,1954,6,29,185,73,15.1478
hooddo01,Don,Hood,Donald Harris,USA,SC,Florence,1949,10,16,180,74,15.3454
hookch01,Chris,Hook,Christopher Wayne,USA,CA,San Diego,1968,8,4,230,77,14.5225
hookja01,Jay,Hook,James Wesley,USA,IL,Waukegan,1936,11,18,182,74,15.122
hoopeke01,Kevin,Hooper,Kevin James,USA,KS,Lawrence,1976,12,7,160,70,15.7621
hootele01,Leon,Hooten,Michael Leon,USA,CA,Downey,1948,4,4,180,71,15.0722
hootobu01,Burt,Hooton,Burt Carlton,USA,TX,Greenville,1950,2,7,210,73,14.5113
hoovejj01,J. J.,Hoover,James Allen,USA,PA,Pittsburgh,1987,8,13,230,75,14.5053
hoovejo02,John,Hoover,John Nicklaus,USA,CA,Fresno,1962,12,22,190,74,15.133
hoovepa01,Paul,Hoover,Paul Chester,USA,OH,Columbus,1976,4,14,210,73,14.6918
hopejo01,John,Hope,John Alan,USA,FL,Fort Lauderdale,1970,12,21,195,75,15.103
hopkido01,Don,Hopkins,Donald,USA,MS,West Point,1952,1,9,175,72,15.3602
hopkiga01,Gail,Hopkins,Gail Eason,USA,OK,Tulsa,1943,2,19,198,70,14.4608
hoppeno01,Norris,Hopper,Norris Stephen,USA,NC,Shelby,1979,3,24,205,71,14.6853
horgajo01,Joe,Horgan,Joseph Paul,USA,CA,Sacramento,1977,6,7,200,73,14.8895
horlejo01,Joe,Horlen,Joel Edward,USA,TX,San Antonio,1937,8,14,170,72,15.3553
hornebo01,Bob,Horner,James Robert,USA,KS,Junction City,1957,8,6,195,73,14.9051
hornsa01,Sam,Horn,Samuel Lee,USA,TX,Dallas,1963,11,2,215,77,14.7629
horsmvi01,Vince,Horsman,Vincent Stanley Joseph,CAN,NS,Halifax,1967,3,9,175,74,15.5825
horstje01,Jeremy,Horst,Jeremy Michael,USA,WY,Cheyenne,1985,10,1,235,75,14.4277
hortori01,Ricky,Horton,Ricky Neal,USA,NY,Poughkeepsie,1959,7,30,195,74,14.9892
hortoto01,Tony,Horton,Anthony Darrin,USA,CA,Santa Monica,1944,12,6,210,75,14.5818
hortowi01,Willie,Horton,William Wattison,USA,VA,Arno,1942,10,18,209,71,14.2966
horwibr01,Brian,Horwitz,Brian Jeffery,USA,CA,Santa Monica,1982,11,7,185,73,15.2302
hoseydw01,Dwayne,Hosey,Dwayne Samuel,USA,PA,Sharon,1967,3,11,175,70,15.2775
hoseyst01,Steve,Hosey,Steven Bernard,USA,CA,Oakland,1969,4,2,215,75,14.6793
hosleti01,Tim,Hosley,Timothy Kenneth,USA,SC,Spartanburg,1947,5,10,185,71,14.9151
hosmeer01,Eric,Hosmer,Eric John,USA,FL,South Miami,1989,10,24,225,76,14.6305
hosteda01,Dave,Hostetler,David Alan,USA,CA,Pasadena,1956,3,27,215,76,14.6578
hostge01,Gene,Host,Eugene Earl,USA,PA,Leeper,1933,1,1,190,71,14.5619
hottmke01,Ken,Hottman,Kenneth Roger,USA,CA,Stockton,1948,5,7,190,71,14.7939
hottoto01,Tommy,Hottovy,Thomas Lee,USA,MO,Kansas City,1981,7,9,205,73,14.8013
houghch01,Charlie,Hough,Charles Oliver,USA,HI,Honolulu,1948,1,5,190,74,15.0336
houltdj01,D. J.,Houlton,Dennis Sean,USA,CA,Fullerton,1979,8,12,235,76,14.4496
housecr01,Craig,House,Craig Michael,Japan,,Okinawa,1977,7,8,210,74,14.7501
housefr03,Frank,House,Henry Franklin,USA,AL,Bessemer,1930,2,18,190,73,14.6843
houseja01,James,Houser,James Robert,USA,FL,Sarasota,1984,12,15,205,76,14.9672
housejr01,J. R.,House,James Rodger,USA,WV,Charleston,1979,11,11,215,72,14.5632
housepa01,Pat,House,Patrick Lory,USA,ID,Boise,1940,9,1,185,75,15.1773
housepa02,Paul,Householder,Paul Wesley,USA,OH,Columbus,1958,9,4,180,72,15.2426
housetj01,T. J.,House,Glenn Anthony,USA,LA,Slidell,1989,9,29,205,73,14.8166
houseto01,Tom,House,Thomas Ross,USA,WA,Seattle,1947,4,29,190,71,14.7818
housiwa01,Wayne,Housie,Wayne Tyrone,USA,VA,Hampton,1965,5,20,165,69,15.512
houstty01,Tyler,Houston,Tyler Sam,USA,NV,Las Vegas,1971,1,17,210,74,14.7263
houttar01,Art,Houtteman,Arthur Joseph,USA,MI,Detroit,1927,8,7,188,74,14.7716
hovlest01,Steve,Hovley,Stephen Eugene,USA,CA,Ventura,1944,12,18,188,70,14.7113
howarbe01,Ben,Howard,Benjamin Richard,USA,IL,Danville,1979,1,15,190,74,15.1722
howarbr01,Bruce,Howard,Bruce Ernest,USA,MD,Salisbury,1943,3,23,180,74,15.285
howarch01,Chris,Howard,Christopher Hugh,USA,CA,San Diego,1966,2,27,200,74,14.9096
howarch02,Chris,Howard,Christian,USA,MA,Lynn,1965,11,18,185,72,15.1364
howarda02,David,Howard,David Wayne,USA,FL,Sarasota,1967,2,26,165,72,15.7664
howardo01,Doug,Howard,Douglas Lynn,USA,UT,Salt Lake City,1948,2,6,185,75,15.2629
howarel01,Elston,Howard,Elston Gene,USA,MO,St. Louis,1929,2,23,196,74,14.6011
howarfr01,Frank,Howard,Frank Oliver,USA,OH,Columbus,1936,8,8,255,79,13.9892
howarfr02,Fred,Howard,Fred Irving,USA,ME,Portland,1956,9,2,190,75,15.1741
howarji01,Jim,Howarth,James Eugene,USA,MS,Biloxi,1947,3,7,175,71,15.2196
howarla01,Larry,Howard,Lawrence Rayford,USA,OH,Columbus,1945,6,6,200,75,14.8196
howarma01,Matt,Howard,Matthew Christopher,USA,MA,Fall River,1967,9,22,165,70,15.5999
howarmi01,Mike,Howard,Michael Frederic,USA,WA,Seattle,1958,4,2,185,74,15.2515
howarry01,Ryan,Howard,Ryan James,USA,MO,St. Louis,1979,11,19,250,76,14.2486
howarst01,Steve,Howard,Steven Bernard,USA,CA,Oakland,1963,12,7,205,74,14.785
howarth01,Thomas,Howard,Thomas Sylvester,USA,OH,Middletown,1964,12,11,200,74,14.8996
howarwi01,Wilbur,Howard,Wilbur Leon,USA,NC,Lowell,1949,1,8,170,74,15.7075
howear01,Art,Howe,Arthur Henry,USA,PA,Pittsburgh,1946,12,15,190,74,15.013
howelja01,Jay,Howell,Jay Canfield,USA,FL,Miami,1955,11,26,200,75,14.9103
howelja02,Jack,Howell,Jack Robert,USA,AZ,Tucson,1961,8,18,180,72,15.2589
howeljp01,J. P.,Howell,James Phillip,USA,CA,Modesto,1983,4,25,185,72,15.1691
howelke01,Ken,Howell,Kenneth,USA,MI,Detroit,1960,11,28,200,75,14.9431
howelpa01,Pat,Howell,Patrick O'Neal,USA,AL,Mobile,1968,8,31,155,71,16.0723
howelro02,Roy,Howell,Roy Lee,USA,CA,Lompoc,1953,12,18,190,73,15.0009
howest01,Steve,Howe,Steven Roy,USA,MI,Pontiac,1958,3,10,180,73,15.3227
howitda01,Dann,Howitt,Dann Paul John,USA,MI,Battle Creek,1964,2,13,205,77,14.9775
howrybo01,Bob,Howry,Bobby Dean,USA,AZ,Phoenix,1973,8,4,215,77,14.8063
howsedi01,Dick,Howser,Richard Dalton,USA,FL,Miami,1936,5,14,155,68,15.4791
hoype01,Peter,Hoy,Peter Alexander,CAN,ON,Brockville,1966,6,29,220,79,14.7949
hoytla01,LaMarr,Hoyt,Dewey LaMarr,USA,SC,Columbia,1955,1,1,195,75,15.0342
hraboal01,Al,Hrabosky,Alan Thomas,USA,CA,Oakland,1949,7,21,185,71,14.9386
hrbekke01,Kent,Hrbek,Kent Allen,USA,MN,Minneapolis,1960,5,21,200,76,15.0098
hriniwa01,Walt,Hriniak,Walter John,USA,MA,Natick,1943,5,22,180,71,15.0081
hubbagl01,Glenn,Hubbard,Glenn Dee,Germany,,Hahn,1957,9,25,150,69,16.1197
hubbami01,Mike,Hubbard,Michael Wayne,USA,VA,Lynchburg,1971,2,16,180,73,15.3604
hubbatr01,Trent,Hubbard,Trenidad Aviel,USA,IL,Chicago,1964,5,11,180,68,14.9706
hubbske01,Ken,Hubbs,Kenneth Douglass,USA,CA,Riverside,1941,12,23,175,74,15.4366
huberjo01,Jon,Huber,Jonathan Lloyd,USA,CA,Sacramento,1981,7,7,200,73,14.8989
huberju01,Justin,Huber,Justin Patrick,Australia,Victoria,Melbourne,1982,7,1,200,74,14.9563
huch01,Chin-lung,Hu,Chin-lung,Taiwan,,Tainan City,1984,2,2,190,71,14.9975
huckake01,Ken,Huckaby,Kenneth Paul,USA,CA,San Leandro,1971,1,27,205,73,14.7661
hudekjo01,John,Hudek,John Raymond,USA,FL,Tampa,1966,8,8,200,73,14.8462
hudgeda01,Dave,Hudgens,David Mark,USA,CA,Oroville,1956,12,5,210,74,14.6321
hudlere01,Rex,Hudler,Rex Allen,USA,AZ,Tempe,1960,9,2,180,73,15.3324
hudsoch01,Charlie,Hudson,Charles,USA,OK,Ada,1949,8,18,185,75,15.2714
hudsoch02,Charles,Hudson,Charles Lynn,USA,TX,Ennis,1959,3,16,185,75,15.3325
hudsoda01,Daniel,Hudson,Daniel Claiborne,USA,VA,Lynchburg,1987,3,9,225,75,14.5793
hudsoha01,Hal,Hudson,Hal Campbell,USA,MI,Grosse Pointe,1927,5,4,175,70,14.7398
hudsoje01,Jesse,Hudson,Jesse James,USA,LA,Mansfield,1948,7,22,165,74,15.9107
hudsojo02,Joe,Hudson,Joseph Paul,USA,PA,Philadelphia,1970,9,29,173,73,15.5701
hudsoky01,Kyle,Hudson,Kyle Jordan,USA,IL,Mattoon,1987,1,7,175,71,15.3479
hudsolu01,Luke,Hudson,Luke Stephen,USA,CA,Fountain Valley,1977,5,2,195,75,15.1153
hudsoor01,Orlando,Hudson,Orlando Thill,USA,SC,Darlington,1977,12,12,190,72,15.0476
hudsore01,Rex,Hudson,Rex Haughton,USA,OK,Tulsa,1953,8,11,165,71,15.6401
hudsoti01,Tim,Hudson,Timothy Adam,USA,GA,Columbus,1975,7,14,175,73,15.5038
huffau01,Aubrey,Huff,Aubrey Lewis,USA,OH,Marion,1976,12,20,225,76,14.5903
huffda01,David,Huff,David Gregory,USA,CA,Huntington Beach,1984,8,22,215,74,14.6828
huffmch01,Chad,Huffman,Chad Daniel,USA,TX,Houston,1985,4,29,215,73,14.6356
huffmi01,Mike,Huff,Michael Kale,USA,HI,Honolulu,1963,8,11,180,73,15.344
huffmph01,Phil,Huffman,Phillip Lee,USA,TX,Freeport,1958,6,20,180,74,15.4028
hughebo01,Bobby,Hughes,Robert E.,USA,CA,Burbank,1971,3,10,237,76,14.3816
hughedi01,Dick,Hughes,Richard Henry,USA,AR,Stephens,1938,2,13,195,75,14.8606
hughedu01,Dusty,Hughes,Dustin Robert,USA,MS,Tupelo,1982,6,29,190,70,14.9359
hugheja02,Jared,Hughes,William Jared,USA,CT,Stamford,1985,7,4,245,79,14.4667
hugheji03,Jim,Hughes,James Michael,USA,CA,Los Angeles,1951,8,11,190,75,15.1395
hugheke01,Keith,Hughes,Keith Wills,USA,PA,Bryn Mawr,1963,9,12,210,75,14.7434
hughelu01,Luke,Hughes,Luke Trevor,Australia,Western Australia,Perth,1984,8,2,205,71,14.702
hugheph01,Phil,Hughes,Philip Joseph,USA,CA,Mission Viejo,1986,6,24,240,77,14.4511
hugherh01,Rhyne,Hughes,John Rhyne,USA,MS,Picayune,1983,9,9,215,74,14.68
hughete01,Terry,Hughes,Terry Wayne,USA,SC,Spartanburg,1949,5,13,185,73,15.1045
hugheto05,Tom,Hughes,Thomas Edward,Panama,Canal Zone,Ancon,1934,9,13,180,74,15.1543
hughetr01,Travis,Hughes,Travis Wade,USA,KS,Newton,1978,5,25,235,77,14.4922
huismju01,Justin,Huisman,Justin Ray,USA,IL,Harvey,1979,4,16,195,73,14.9996
huismma01,Mark,Huismann,Mark Lawrence,USA,NE,Lincoln,1958,5,11,195,75,15.0533
huismri01,Rick,Huisman,Richard Allen,USA,IL,Oak Park,1969,5,17,200,75,14.9845
huletti01,Tim,Hulett,Timothy Craig,USA,IL,Springfield,1960,1,12,185,72,15.1109
hulettu01,Tug,Hulett,Timothy Craig,USA,IL,Springfield,1983,2,28,185,70,15.048
huller01,Eric,Hull,Eric Eugene,USA,WA,Yakima,1979,12,3,185,71,15.1057
hulseda01,David,Hulse,David Lindsey,USA,TX,San Angelo,1968,2,25,170,71,15.5127
humbeph01,Philip,Humber,Philip Gregory,USA,TX,Nacogdoches,1982,12,21,210,75,14.8171
humeto01,Tom,Hume,Thomas Hubert,USA,OH,Cincinnati,1953,3,29,185,73,15.14
hummeti01,Tim,Hummel,Timothy Robert,USA,NY,Goshen,1978,11,18,190,74,15.1718
humphbo01,Bob,Humphreys,Robert William,USA,VA,Covington,1935,8,18,165,71,15.401
humphmi01,Mike,Humphreys,Michael Butler,USA,TX,Dallas,1967,4,10,185,72,15.1443
humphte01,Terry,Humphrey,Terryal Gene,USA,OK,Chickasha,1949,8,4,185,75,15.2714
hundlni01,Nick,Hundley,Nicholas John,USA,OR,Corvallis,1983,9,8,200,73,14.9025
hundlra01,Randy,Hundley,Cecil Randolph,USA,VA,Martinsville,1942,6,1,170,71,15.3295
hundlto01,Todd,Hundley,Todd Randolph,USA,VA,Martinsville,1969,5,27,170,71,15.5135
huntebi03,Billy,Hunter,Gordon William,USA,PA,Punxsutawney,1928,6,4,180,72,14.8268
huntebr01,Brian,Hunter,Brian Raynold,USA,CA,Torrance,1968,3,4,195,72,14.9036
huntebr02,Brian,Hunter,Brian Lee,USA,OR,Portland,1971,3,5,180,76,15.5707
huntebu01,Buddy,Hunter,Harold James,USA,NE,Omaha,1947,8,9,170,70,15.296
hunteca01,Catfish,Hunter,James Augustus,USA,NC,Hertford,1946,4,8,190,72,14.8503
huntece01,Cedric,Hunter,Cedric Scott,USA,GA,Decatur,1988,3,10,195,72,14.9529
hunteji01,Jim,Hunter,James MacGregor,USA,NJ,Jersey City,1964,6,22,205,75,14.853
hunteri01,Rich,Hunter,Richard Thomas,USA,CA,Pasadena,1974,9,25,185,73,15.2286
hunteto01,Torii,Hunter,Torii Kedar,USA,AR,Pine Bluff,1975,7,18,225,74,14.4851
hunteto02,Tommy,Hunter,Raymond Thomas,USA,IN,Indianapolis,1986,7,3,260,75,14.1243
huntewi01,Willard,Hunter,Willard Mitchell,USA,NJ,Newark,1934,3,8,180,74,15.1543
huntke01,Ken,Hunt,Kenneth Lawrence,USA,ND,Grand Forks,1934,7,13,205,73,14.4023
huntke02,Ken,Hunt,Kenneth Raymond,USA,UT,Ogden,1938,12,14,200,76,14.8128
huntra01,Randy,Hunt,James Randall,USA,AL,Prattville,1960,1,3,185,72,15.1109
huntro01,Ron,Hunt,Ronald Kenneth,USA,MO,St. Louis,1941,2,23,186,72,14.893
huntzst01,Steve,Huntz,Stephen Michael,USA,OH,Cleveland,1945,12,3,204,73,14.5799
huppeda01,Dave,Huppert,David Blain,USA,CA,South Gate,1957,4,17,190,73,15.0317
hurdlcl01,Clint,Hurdle,Clinton Merrick,USA,MI,Big Rapids,1957,7,30,195,75,15.0473
hurleer01,Eric,Hurley,Eric William,USA,MO,Sikeston,1985,9,17,195,76,15.1731
hurstbi01,Bill,Hurst,William Hansel,USA,FL,Miami Beach,1970,4,28,220,79,14.8106
hurstbr01,Bruce,Hurst,Bruce Vee,USA,UT,St. George,1958,3,24,200,76,14.9987
hurstja01,James,Hurst,James Lavon,USA,FL,Plantation,1967,6,1,160,72,15.9579
hurstji01,Jimmy,Hurst,Jimmy O'Neal,USA,AL,Tuscaloosa,1972,3,1,225,78,14.6761
hurstjo01,Jonathan,Hurst,Jonathan,USA,NY,New York,1966,10,20,175,75,15.6592
hurtaed01,Edwin,Hurtado,Edwin Amilgar,Venezuela,Lara,Barquisimeto,1970,2,1,215,75,14.6842
huskebu01,Butch,Huskey,Robert Leon,USA,OK,Anadarko,1971,11,10,244,75,14.2368
husonje01,Jeff,Huson,Jeffrey Kent,USA,AZ,Scottsdale,1964,8,15,180,75,15.498
hutchch01,Chad,Hutchinson,Chad Martin,USA,CO,Boulder,1977,2,21,230,77,14.5641
hutchdr01,Drew,Hutchison,Andrew Scott,USA,FL,Lakeland,1990,8,22,195,75,15.1137
hutsohe01,Herb,Hutson,George Herbert,USA,GA,Savannah,1949,7,17,205,74,14.6734
huttoji01,Jim,Hutto,James Neamon,USA,VA,Norfolk,1947,10,17,195,71,14.6591
huttoma01,Mark,Hutton,Mark Steven,Australia,South Australia,South Adelaide,1970,2,6,240,78,14.429
huttoto01,Tom,Hutton,Thomas George,USA,CA,Los Angeles,1946,4,20,180,71,15.0482
hydebr99,Brandon,Hyde,Brandon Michael,USA,CA,Santa Rosa,1973,10,3,210,75,14.7911
hydedi01,Dick,Hyde,Richard Elde,USA,IL,Hindsboro,1928,8,3,170,71,15.0441
hyersti01,Tim,Hyers,Timothy James,USA,GA,Atlanta,1971,10,3,185,73,15.2242
hynesco01,Colt,Hynes,Joshua Colt,USA,OK,Oklahoma City,1985,6,28,200,71,14.7969
hyzduad01,Adam,Hyzdu,Adam Davis,USA,CA,San Jose,1971,12,6,210,74,14.7263
iannech01,Chris,Iannetta,Christopher Domenic,USA,RI,Providence,1983,4,8,230,72,14.3516
ibanera01,Raul,Ibanez,Raul Javier,USA,NY,New York,1972,6,2,225,74,14.4696
igarary01,Ryota,Igarashi,Ryota,Japan,,Chiba,1979,5,28,200,71,14.7806
igawake01,Kei,Igawa,Kei,Japan,Ibaraki,Higashi Ibaraki-gun,1979,7,13,210,73,14.7029
iglesjo01,Jose,Iglesias,Jose Antonio,Cuba,La Habana,La Habana,1990,1,5,185,71,15.1064
ignasga01,Gary,Ignasiak,Gary Raymond,USA,MI,Mount Clemens,1949,9,1,185,71,14.9386
ignasmi01,Mike,Ignasiak,Michael James,USA,MI,Anchorville,1966,3,12,175,71,15.3511
iguchta01,Tadahito,Iguchi,Tadahito,Japan,Tokyo,Tanashi,1974,12,4,185,70,15.0312
ilslebl01,Blaise,Ilsley,Blaise Francis,USA,MI,Alpena,1964,4,9,195,73,14.9494
incavpe01,Pete,Incaviglia,Peter Joseph,USA,CA,Pebble Beach,1964,4,2,225,73,14.3659
inciaen01,Ender,Inciarte,Ender David,Venezuela,Zulia,Maracaibo,1990,10,29,165,70,15.5407
infanal01,Alexis,Infante,Fermin Alexis,Venezuela,Lara,Barquisimeto,1961,12,4,175,70,15.251
infangr01,Greg,Infante,Gregory Alexander,Venezuela,Distrito Federal,Caracas,1987,7,10,215,74,14.6902
infanom01,Omar,Infante,Omar Rafael,Venezuela,Anzoategui,Puerto La Cruz,1981,12,26,195,71,14.887
ingebr01,Brandon,Inge,Charles Brandon,USA,VA,Lynchburg,1977,5,19,190,71,14.9858
inglejo01,Joe,Inglett,Joseph Steven,USA,CA,Sacramento,1978,6,29,175,69,15.2266
ingraga01,Garey,Ingram,Garey Lamar,USA,GA,Columbus,1970,7,25,180,71,15.2174
ingrari01,Riccardo,Ingram,Riccardo Benay,USA,GA,Douglas,1966,9,10,205,72,14.6794
innisje01,Jeff,Innis,Jeffrey David,USA,IL,Decatur,1962,7,5,170,73,15.6684
iorgda01,Dane,Iorg,Dane Charles,USA,CA,Eureka,1950,5,11,180,72,15.1804
iorgga01,Garth,Iorg,Garth Ray,USA,CA,Arcata,1954,10,12,170,71,15.4588
irabuhi01,Hideki,Irabu,Hideki,Japan,,Hyogo,1969,5,5,240,76,14.327
irelati01,Tim,Ireland,Timothy Neal Christopher,USA,CA,Oakland,1953,3,14,180,72,15.2072
iribahe01,Hernan,Iribarren,Hernan Alcides,Venezuela,Lara,Barquisimeto,1984,6,29,195,73,15.0056
irvinda01,Daryl,Irvine,Daryl Keith,USA,VA,Harrisonburg,1964,11,15,195,75,15.0832
irwinph01,Phil,Irwin,Phillip Andrew,USA,TN,Germantown,1987,2,25,210,75,14.8258
isaleor01,Orlando,Isales,Orlando,P.R.,,Santurce,1959,12,22,175,69,15.1563
ishiika01,Kazuhisa,Ishii,Kazuhisa,Japan,Chiba,Chiba,1973,9,9,215,72,14.5344
ishiktr01,Travis,Ishikawa,Travis Takashi,USA,WA,Seattle,1983,9,24,220,75,14.6466
isrinja01,Jason,Isringhausen,Jason Derik,USA,IL,Brighton,1972,9,7,235,75,14.3676
iviemi01,Mike,Ivie,Michael Wilson,USA,GA,Atlanta,1952,8,8,205,75,14.7707
iwakuhi01,Hisashi,Iwakuma,Hisashi,Japan,Tokyo,Higashi Yamato,1981,4,12,210,75,14.8149
iwamuak01,Akinori,Iwamura,Akinori,Japan,Ehime,Uwajima,1979,2,9,200,69,14.6665
izquiha01,Hank,Izquierdo,Enrique Roberto,Cuba,Matanzas,Matanzas,1931,3,20,175,71,14.9477
izquiha02,Hansel,Izquierdo,Hansel,Cuba,La Habana,La Habana,1977,1,2,205,74,14.8457
izturce01,Cesar,Izturis,Cesar David,Venezuela,Lara,Barquisimeto,1980,2,10,180,69,15.1005
izturma01,Maicer,Izturis,Maicer,Venezuela,Lara,Barquisimeto,1980,9,12,155,68,15.7645
jablora01,Ray,Jablonski,Raymond Leo,USA,IL,Chicago,1926,12,17,175,70,14.7126
jacksal01,Al,Jackson,Alvin Neill,USA,TX,Waco,1935,12,26,169,70,15.1326
jacksau01,Austin,Jackson,Austin Jarriel,USA,TX,Denton,1987,2,1,185,73,15.2248
jacksbo01,Bo,Jackson,Vincent Edward,USA,AL,Bessemer,1962,11,30,220,73,14.4336
jacksbr01,Brett,Jackson,Brett Elliott,USA,CA,Berkeley,1988,8,2,220,74,14.612
jacksch03,Chuck,Jackson,Charles Leo,USA,WA,Seattle,1963,3,19,185,72,15.1272
jacksco01,Conor,Jackson,Conor Sims,USA,TX,Austin,1982,5,7,215,74,14.6771
jacksda01,Darrell,Jackson,Darrell Preston,USA,CA,Los Angeles,1956,4,3,150,70,16.2298
jacksda02,Danny,Jackson,Danny Lynn,USA,TX,San Antonio,1962,1,5,205,72,14.6526
jacksda03,Darrin,Jackson,Darrin Jay,USA,CA,Los Angeles,1963,8,22,185,72,15.1272
jacksda04,Damian,Jackson,Damian Jacques,USA,CA,Los Angeles,1973,8,16,160,70,15.7723
jacksed01,Edwin,Jackson,Edwin,Germany,,Neu-Ulm,1983,9,9,210,75,14.8192
jacksgr01,Grant,Jackson,Grant Dwight,USA,OH,Fostoria,1942,9,28,180,72,15.0863
jackske01,Ken,Jackson,Kenneth Bernard,USA,LA,Shreveport,1963,8,21,190,73,15.0673
jacksla01,Larry,Jackson,Lawrence Curtis,USA,ID,Nampa,1931,6,2,175,73,15.1641
jackslo01,Lou,Jackson,Louis Clarence,USA,LA,Riverton,1935,7,26,168,70,15.169
jacksmi01,Mike,Jackson,Michael Warren,USA,NJ,Paterson,1946,3,27,190,75,15.0948
jacksmi02,Michael,Jackson,Michael Ray,USA,TX,Houston,1964,12,22,185,73,15.2043
jacksra01,Randy,Jackson,Ransom Joseph,USA,AR,Little Rock,1926,2,10,180,73,14.8844
jacksre01,Reggie,Jackson,Reginald Martinez,USA,PA,Abington,1946,5,18,195,72,14.7238
jacksro01,Ron,Jackson,Ronald Harris,USA,MI,Kalamazoo,1933,10,22,225,79,14.4218
jacksro02,Ron,Jackson,Ronnie Damien,USA,AL,Birmingham,1953,5,9,200,72,14.6836
jacksro03,Roy Lee,Jackson,Roy Lee,USA,AL,Opelika,1954,5,1,190,74,15.0852
jacksry01,Ryan,Jackson,Ryan Dewitte,USA,FL,Orlando,1971,11,15,195,74,15.0425
jacksry02,Ryan,Jackson,Ryan Christopher,USA,FL,Miami,1988,5,10,180,75,15.4595
jacksso01,Sonny,Jackson,Roland Thomas,USA,DC,Washington,1944,7,9,150,69,16.0181
jacksst01,Steven,Jackson,Steven Nash,USA,SC,Sumter,1982,3,15,230,77,14.5818
jacksza01,Zach,Jackson,Zachary Thomas,USA,PA,Greensburg,1983,5,13,220,77,14.7448
jacobbr01,Brook,Jacoby,Brook Wallace,USA,PA,Philadelphia,1959,11,23,175,71,15.3218
jacobbu02,Bucky,Jacobsen,Larry William,USA,WY,Riverton,1975,8,30,255,76,14.1664
jacobja01,Jake,Jacobs,Lamar Gary,USA,OH,Youngstown,1937,6,9,175,72,15.1733
jacobmi02,Mike,Jacobs,Michael James,USA,CA,Chula Vista,1980,10,30,210,75,14.8126
jacomja01,Jason,Jacome,Jason James,USA,OK,Tulsa,1970,11,24,155,73,16.2381
jacqupa01,Pat,Jacquez,Patrick Thomas,USA,CA,Stockton,1947,4,23,200,72,14.6192
jacquto01,Thomas,Jacquez,Thomas Patrick,USA,CA,Stockton,1975,12,29,195,74,15.0521
jaeckja01,Jake,Jaeckel,Paul Henry,USA,CA,East Los Angeles,1942,4,1,170,70,15.2259
jahajo01,John,Jaha,John Emil,USA,OR,Portland,1966,5,27,195,73,14.9593
jaimeju01,Juan,Jaime,Juan Jose,D.R.,San Cristobal,San Cristobal,1987,8,2,250,74,14.2016
jakubch01,Chris,Jakubauskas,Christopher James,USA,CA,Anaheim,1978,12,22,215,74,14.6637
jamesar01,Art,James,Arthur,USA,MI,Detroit,1952,8,2,170,72,15.5373
jamesbo01,Bob,James,Robert Harvey,USA,CA,Glendale,1958,8,18,215,76,14.6723
